trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10027736311576414,11:15:00,11:15:00,1166840,1,,
10027736311576414,11:16:00,11:16:00,1166838,2,,
10027736311576414,11:18:00,11:18:00,6129304,3,,
10027736311576414,11:20:00,11:20:00,1166834,4,,
10027736311576414,11:23:00,11:23:00,1166832,5,,
10027736311576414,11:25:00,11:25:00,1166830,6,,
10027736311576414,11:26:00,11:26:00,1166828,7,,
10027736311576414,11:28:00,11:28:00,1166826,8,,
10027736311576414,11:30:00,11:30:00,1166824,9,,
10027736321576414,08:49:00,08:49:00,1166840,1,,
10027736321576414,08:51:00,08:51:00,1166838,2,,
10027736321576414,08:52:00,08:52:00,6129304,3,,
10027736321576414,08:54:00,08:54:00,1166834,4,,
10027736321576414,08:57:00,08:57:00,1166832,5,,
10027736321576414,08:58:00,08:58:00,1166830,6,,
10027736321576414,09:00:00,09:00:00,1166828,7,,
10027736321576414,09:01:00,09:01:00,1166826,8,,
10027736321576414,09:03:00,09:03:00,1166824,9,,
10027736331576414,09:11:00,09:11:00,1166840,1,,
10027736331576414,09:13:00,09:13:00,1166838,2,,
10027736331576414,09:14:00,09:14:00,6129304,3,,
10027736331576414,09:16:00,09:16:00,1166834,4,,
10027736331576414,09:19:00,09:19:00,1166832,5,,
10027736331576414,09:20:00,09:20:00,1166830,6,,
10027736331576414,09:22:00,09:22:00,1166828,7,,
10027736331576414,09:23:00,09:23:00,1166826,8,,
10027736331576414,09:26:00,09:26:00,1166824,9,,
10027736351576414,11:16:00,11:16:00,1166840,1,,
10027736351576414,11:18:00,11:18:00,1166838,2,,
10027736351576414,11:20:00,11:20:00,6129304,3,,
10027736351576414,11:22:00,11:22:00,1166834,4,,
10027736351576414,11:25:00,11:25:00,1166832,5,,
10027736351576414,11:26:00,11:26:00,1166830,6,,
10027736351576414,11:28:00,11:28:00,1166828,7,,
10027736351576414,11:30:00,11:30:00,1166826,8,,
10027736351576414,11:32:00,11:32:00,1166824,9,,
10027736361576414,08:49:00,08:49:00,1166840,1,,
10027736361576414,08:51:00,08:51:00,1166838,2,,
10027736361576414,08:52:00,08:52:00,6129304,3,,
10027736361576414,08:54:00,08:54:00,1166834,4,,
10027736361576414,08:57:00,08:57:00,1166832,5,,
10027736361576414,08:58:00,08:58:00,1166830,6,,
10027736361576414,09:00:00,09:00:00,1166828,7,,
10027736361576414,09:01:00,09:01:00,1166826,8,,
10027736361576414,09:03:00,09:03:00,1166824,9,,
10027736371576414,09:11:00,09:11:00,1166840,1,,
10027736371576414,09:13:00,09:13:00,1166838,2,,
10027736371576414,09:14:00,09:14:00,6129304,3,,
10027736371576414,09:16:00,09:16:00,1166834,4,,
10027736371576414,09:19:00,09:19:00,1166832,5,,
10027736371576414,09:20:00,09:20:00,1166830,6,,
10027736371576414,09:22:00,09:22:00,1166828,7,,
10027736371576414,09:23:00,09:23:00,1166826,8,,
10027736371576414,09:26:00,09:26:00,1166824,9,,
10127736311576414,11:18:00,11:18:00,1166840,1,,
10127736311576414,11:19:00,11:19:00,1166838,2,,
10127736311576414,11:21:00,11:21:00,6129304,3,,
10127736311576414,11:23:00,11:23:00,1166834,4,,
10127736311576414,11:26:00,11:26:00,1166832,5,,
10127736311576414,11:28:00,11:28:00,1166830,6,,
10127736311576414,11:29:00,11:29:00,1166828,7,,
10127736311576414,11:31:00,11:31:00,1166826,8,,
10127736311576414,11:33:00,11:33:00,1166824,9,,
10127736321576414,08:51:00,08:51:00,1166840,1,,
10127736321576414,08:52:00,08:52:00,1166838,2,,
10127736321576414,08:54:00,08:54:00,6129304,3,,
10127736321576414,08:55:00,08:55:00,1166834,4,,
10127736321576414,08:58:00,08:58:00,1166832,5,,
10127736321576414,09:00:00,09:00:00,1166830,6,,
10127736321576414,09:01:00,09:01:00,1166828,7,,
10127736321576414,09:03:00,09:03:00,1166826,8,,
10127736321576414,09:05:00,09:05:00,1166824,9,,
10127736331576414,09:13:00,09:13:00,1166840,1,,
10127736331576414,09:14:00,09:14:00,1166838,2,,
10127736331576414,09:16:00,09:16:00,6129304,3,,
10127736331576414,09:18:00,09:18:00,1166834,4,,
10127736331576414,09:21:00,09:21:00,1166832,5,,
10127736331576414,09:22:00,09:22:00,1166830,6,,
10127736331576414,09:24:00,09:24:00,1166828,7,,
10127736331576414,09:25:00,09:25:00,1166826,8,,
10127736331576414,09:27:00,09:27:00,1166824,9,,
10127736351576414,11:19:00,11:19:00,1166840,1,,
10127736351576414,11:21:00,11:21:00,1166838,2,,
10127736351576414,11:23:00,11:23:00,6129304,3,,
10127736351576414,11:25:00,11:25:00,1166834,4,,
10127736351576414,11:28:00,11:28:00,1166832,5,,
10127736351576414,11:29:00,11:29:00,1166830,6,,
10127736351576414,11:31:00,11:31:00,1166828,7,,
10127736351576414,11:33:00,11:33:00,1166826,8,,
10127736351576414,11:35:00,11:35:00,1166824,9,,
10127736361576414,08:51:00,08:51:00,1166840,1,,
10127736361576414,08:52:00,08:52:00,1166838,2,,
10127736361576414,08:54:00,08:54:00,6129304,3,,
10127736361576414,08:55:00,08:55:00,1166834,4,,
10127736361576414,08:58:00,08:58:00,1166832,5,,
10127736361576414,09:00:00,09:00:00,1166830,6,,
10127736361576414,09:01:00,09:01:00,1166828,7,,
10127736361576414,09:03:00,09:03:00,1166826,8,,
10127736361576414,09:05:00,09:05:00,1166824,9,,
10127736371576414,09:13:00,09:13:00,1166840,1,,
10127736371576414,09:14:00,09:14:00,1166838,2,,
10127736371576414,09:16:00,09:16:00,6129304,3,,
10127736371576414,09:18:00,09:18:00,1166834,4,,
10127736371576414,09:21:00,09:21:00,1166832,5,,
10127736371576414,09:22:00,09:22:00,1166830,6,,
10127736371576414,09:24:00,09:24:00,1166828,7,,
10127736371576414,09:25:00,09:25:00,1166826,8,,
10127736371576414,09:27:00,09:27:00,1166824,9,,
10227736311576414,11:21:00,11:21:00,1166840,1,,
10227736311576414,11:22:00,11:22:00,1166838,2,,
10227736311576414,11:24:00,11:24:00,6129304,3,,
10227736311576414,11:26:00,11:26:00,1166834,4,,
10227736311576414,11:29:00,11:29:00,1166832,5,,
10227736311576414,11:31:00,11:31:00,1166830,6,,
10227736311576414,11:32:00,11:32:00,1166828,7,,
10227736311576414,11:34:00,11:34:00,1166826,8,,
10227736311576414,11:36:00,11:36:00,1166824,9,,
10227736321576414,08:52:00,08:52:00,1166840,1,,
10227736321576414,08:54:00,08:54:00,1166838,2,,
10227736321576414,08:55:00,08:55:00,6129304,3,,
10227736321576414,08:57:00,08:57:00,1166834,4,,
10227736321576414,09:00:00,09:00:00,1166832,5,,
10227736321576414,09:01:00,09:01:00,1166830,6,,
10227736321576414,09:03:00,09:03:00,1166828,7,,
10227736321576414,09:04:00,09:04:00,1166826,8,,
10227736321576414,09:06:00,09:06:00,1166824,9,,
10227736331576414,09:15:00,09:15:00,1166840,1,,
10227736331576414,09:16:00,09:16:00,1166838,2,,
10227736331576414,09:17:00,09:17:00,6129304,3,,
10227736331576414,09:19:00,09:19:00,1166834,4,,
10227736331576414,09:22:00,09:22:00,1166832,5,,
10227736331576414,09:24:00,09:24:00,1166830,6,,
10227736331576414,09:25:00,09:25:00,1166828,7,,
10227736331576414,09:27:00,09:27:00,1166826,8,,
10227736331576414,09:29:00,09:29:00,1166824,9,,
10227736351576414,11:22:00,11:22:00,1166840,1,,
10227736351576414,11:24:00,11:24:00,1166838,2,,
10227736351576414,11:26:00,11:26:00,6129304,3,,
10227736351576414,11:28:00,11:28:00,1166834,4,,
10227736351576414,11:31:00,11:31:00,1166832,5,,
10227736351576414,11:32:00,11:32:00,1166830,6,,
10227736351576414,11:34:00,11:34:00,1166828,7,,
10227736351576414,11:36:00,11:36:00,1166826,8,,
10227736351576414,11:38:00,11:38:00,1166824,9,,
10227736361576414,08:52:00,08:52:00,1166840,1,,
10227736361576414,08:54:00,08:54:00,1166838,2,,
10227736361576414,08:55:00,08:55:00,6129304,3,,
10227736361576414,08:57:00,08:57:00,1166834,4,,
10227736361576414,09:00:00,09:00:00,1166832,5,,
10227736361576414,09:01:00,09:01:00,1166830,6,,
10227736361576414,09:03:00,09:03:00,1166828,7,,
10227736361576414,09:04:00,09:04:00,1166826,8,,
10227736361576414,09:06:00,09:06:00,1166824,9,,
10227736371576414,09:15:00,09:15:00,1166840,1,,
10227736371576414,09:16:00,09:16:00,1166838,2,,
10227736371576414,09:17:00,09:17:00,6129304,3,,
10227736371576414,09:19:00,09:19:00,1166834,4,,
10227736371576414,09:22:00,09:22:00,1166832,5,,
10227736371576414,09:24:00,09:24:00,1166830,6,,
10227736371576414,09:25:00,09:25:00,1166828,7,,
10227736371576414,09:27:00,09:27:00,1166826,8,,
10227736371576414,09:29:00,09:29:00,1166824,9,,
1027736311576414,06:04:00,06:04:00,1166840,1,,
1027736311576414,06:06:00,06:06:00,1166838,2,,
1027736311576414,06:07:00,06:07:00,6129304,3,,
1027736311576414,06:09:00,06:09:00,1166834,4,,
1027736311576414,06:13:00,06:13:00,1166832,5,,
1027736311576414,06:14:00,06:14:00,1166830,6,,
1027736311576414,06:16:00,06:16:00,1166828,7,,
1027736311576414,06:18:00,06:18:00,1166826,8,,
1027736311576414,06:20:00,06:20:00,1166824,9,,
1027736321576414,06:00:00,06:00:00,1166840,1,,
1027736321576414,06:01:00,06:01:00,1166838,2,,
1027736321576414,06:03:00,06:03:00,6129304,3,,
1027736321576414,06:05:00,06:05:00,1166834,4,,
1027736321576414,06:08:00,06:08:00,1166832,5,,
1027736321576414,06:10:00,06:10:00,1166830,6,,
1027736321576414,06:11:00,06:11:00,1166828,7,,
1027736321576414,06:13:00,06:13:00,1166826,8,,
1027736321576414,06:15:00,06:15:00,1166824,9,,
1027736331576414,06:03:00,06:03:00,1166840,1,,
1027736331576414,06:05:00,06:05:00,1166838,2,,
1027736331576414,06:07:00,06:07:00,6129304,3,,
1027736331576414,06:08:00,06:08:00,1166834,4,,
1027736331576414,06:12:00,06:12:00,1166832,5,,
1027736331576414,06:13:00,06:13:00,1166830,6,,
1027736331576414,06:15:00,06:15:00,1166828,7,,
1027736331576414,06:17:00,06:17:00,1166826,8,,
1027736331576414,06:19:00,06:19:00,1166824,9,,
1027736351576414,06:04:00,06:04:00,1166840,1,,
1027736351576414,06:06:00,06:06:00,1166838,2,,
1027736351576414,06:07:00,06:07:00,6129304,3,,
1027736351576414,06:09:00,06:09:00,1166834,4,,
1027736351576414,06:13:00,06:13:00,1166832,5,,
1027736351576414,06:14:00,06:14:00,1166830,6,,
1027736351576414,06:16:00,06:16:00,1166828,7,,
1027736351576414,06:18:00,06:18:00,1166826,8,,
1027736351576414,06:20:00,06:20:00,1166824,9,,
1027736361576414,06:00:00,06:00:00,1166840,1,,
1027736361576414,06:01:00,06:01:00,1166838,2,,
1027736361576414,06:03:00,06:03:00,6129304,3,,
1027736361576414,06:05:00,06:05:00,1166834,4,,
1027736361576414,06:08:00,06:08:00,1166832,5,,
1027736361576414,06:10:00,06:10:00,1166830,6,,
1027736361576414,06:11:00,06:11:00,1166828,7,,
1027736361576414,06:13:00,06:13:00,1166826,8,,
1027736361576414,06:15:00,06:15:00,1166824,9,,
1027736371576414,06:03:00,06:03:00,1166840,1,,
1027736371576414,06:05:00,06:05:00,1166838,2,,
1027736371576414,06:07:00,06:07:00,6129304,3,,
1027736371576414,06:08:00,06:08:00,1166834,4,,
1027736371576414,06:12:00,06:12:00,1166832,5,,
1027736371576414,06:13:00,06:13:00,1166830,6,,
1027736371576414,06:15:00,06:15:00,1166828,7,,
1027736371576414,06:17:00,06:17:00,1166826,8,,
1027736371576414,06:19:00,06:19:00,1166824,9,,
10327736311576414,11:24:00,11:24:00,1166840,1,,
10327736311576414,11:25:00,11:25:00,1166838,2,,
10327736311576414,11:27:00,11:27:00,6129304,3,,
10327736311576414,11:29:00,11:29:00,1166834,4,,
10327736311576414,11:32:00,11:32:00,1166832,5,,
10327736311576414,11:34:00,11:34:00,1166830,6,,
10327736311576414,11:35:00,11:35:00,1166828,7,,
10327736311576414,11:37:00,11:37:00,1166826,8,,
10327736311576414,11:39:00,11:39:00,1166824,9,,
10327736321576414,08:54:00,08:54:00,1166840,1,,
10327736321576414,08:55:00,08:55:00,1166838,2,,
10327736321576414,08:57:00,08:57:00,6129304,3,,
10327736321576414,08:58:00,08:58:00,1166834,4,,
10327736321576414,09:02:00,09:02:00,1166832,5,,
10327736321576414,09:03:00,09:03:00,1166830,6,,
10327736321576414,09:04:00,09:04:00,1166828,7,,
10327736321576414,09:06:00,09:06:00,1166826,8,,
10327736321576414,09:08:00,09:08:00,1166824,9,,
10327736331576414,09:16:00,09:16:00,1166840,1,,
10327736331576414,09:18:00,09:18:00,1166838,2,,
10327736331576414,09:19:00,09:19:00,6129304,3,,
10327736331576414,09:21:00,09:21:00,1166834,4,,
10327736331576414,09:24:00,09:24:00,1166832,5,,
10327736331576414,09:25:00,09:25:00,1166830,6,,
10327736331576414,09:27:00,09:27:00,1166828,7,,
10327736331576414,09:28:00,09:28:00,1166826,8,,
10327736331576414,09:30:00,09:30:00,1166824,9,,
10327736351576414,11:25:00,11:25:00,1166840,1,,
10327736351576414,11:27:00,11:27:00,1166838,2,,
10327736351576414,11:29:00,11:29:00,6129304,3,,
10327736351576414,11:31:00,11:31:00,1166834,4,,
10327736351576414,11:34:00,11:34:00,1166832,5,,
10327736351576414,11:35:00,11:35:00,1166830,6,,
10327736351576414,11:37:00,11:37:00,1166828,7,,
10327736351576414,11:39:00,11:39:00,1166826,8,,
10327736351576414,11:41:00,11:41:00,1166824,9,,
10327736361576414,08:54:00,08:54:00,1166840,1,,
10327736361576414,08:55:00,08:55:00,1166838,2,,
10327736361576414,08:57:00,08:57:00,6129304,3,,
10327736361576414,08:58:00,08:58:00,1166834,4,,
10327736361576414,09:02:00,09:02:00,1166832,5,,
10327736361576414,09:03:00,09:03:00,1166830,6,,
10327736361576414,09:04:00,09:04:00,1166828,7,,
10327736361576414,09:06:00,09:06:00,1166826,8,,
10327736361576414,09:08:00,09:08:00,1166824,9,,
10327736371576414,09:16:00,09:16:00,1166840,1,,
10327736371576414,09:18:00,09:18:00,1166838,2,,
10327736371576414,09:19:00,09:19:00,6129304,3,,
10327736371576414,09:21:00,09:21:00,1166834,4,,
10327736371576414,09:24:00,09:24:00,1166832,5,,
10327736371576414,09:25:00,09:25:00,1166830,6,,
10327736371576414,09:27:00,09:27:00,1166828,7,,
10327736371576414,09:28:00,09:28:00,1166826,8,,
10327736371576414,09:30:00,09:30:00,1166824,9,,
10427736311576414,11:27:00,11:27:00,1166840,1,,
10427736311576414,11:28:00,11:28:00,1166838,2,,
10427736311576414,11:30:00,11:30:00,6129304,3,,
10427736311576414,11:32:00,11:32:00,1166834,4,,
10427736311576414,11:35:00,11:35:00,1166832,5,,
10427736311576414,11:37:00,11:37:00,1166830,6,,
10427736311576414,11:38:00,11:38:00,1166828,7,,
10427736311576414,11:40:00,11:40:00,1166826,8,,
10427736311576414,11:42:00,11:42:00,1166824,9,,
10427736321576414,08:55:00,08:55:00,1166840,1,,
10427736321576414,08:57:00,08:57:00,1166838,2,,
10427736321576414,08:58:00,08:58:00,6129304,3,,
10427736321576414,09:00:00,09:00:00,1166834,4,,
10427736321576414,09:03:00,09:03:00,1166832,5,,
10427736321576414,09:04:00,09:04:00,1166830,6,,
10427736321576414,09:06:00,09:06:00,1166828,7,,
10427736321576414,09:07:00,09:07:00,1166826,8,,
10427736321576414,09:10:00,09:10:00,1166824,9,,
10427736331576414,09:18:00,09:18:00,1166840,1,,
10427736331576414,09:19:00,09:19:00,1166838,2,,
10427736331576414,09:21:00,09:21:00,6129304,3,,
10427736331576414,09:22:00,09:22:00,1166834,4,,
10427736331576414,09:25:00,09:25:00,1166832,5,,
10427736331576414,09:27:00,09:27:00,1166830,6,,
10427736331576414,09:28:00,09:28:00,1166828,7,,
10427736331576414,09:30:00,09:30:00,1166826,8,,
10427736331576414,09:32:00,09:32:00,1166824,9,,
10427736351576414,11:28:00,11:28:00,1166840,1,,
10427736351576414,11:30:00,11:30:00,1166838,2,,
10427736351576414,11:32:00,11:32:00,6129304,3,,
10427736351576414,11:34:00,11:34:00,1166834,4,,
10427736351576414,11:37:00,11:37:00,1166832,5,,
10427736351576414,11:38:00,11:38:00,1166830,6,,
10427736351576414,11:40:00,11:40:00,1166828,7,,
10427736351576414,11:42:00,11:42:00,1166826,8,,
10427736351576414,11:44:00,11:44:00,1166824,9,,
10427736361576414,08:55:00,08:55:00,1166840,1,,
10427736361576414,08:57:00,08:57:00,1166838,2,,
10427736361576414,08:58:00,08:58:00,6129304,3,,
10427736361576414,09:00:00,09:00:00,1166834,4,,
10427736361576414,09:03:00,09:03:00,1166832,5,,
10427736361576414,09:04:00,09:04:00,1166830,6,,
10427736361576414,09:06:00,09:06:00,1166828,7,,
10427736361576414,09:07:00,09:07:00,1166826,8,,
10427736361576414,09:10:00,09:10:00,1166824,9,,
10427736371576414,09:18:00,09:18:00,1166840,1,,
10427736371576414,09:19:00,09:19:00,1166838,2,,
10427736371576414,09:21:00,09:21:00,6129304,3,,
10427736371576414,09:22:00,09:22:00,1166834,4,,
10427736371576414,09:25:00,09:25:00,1166832,5,,
10427736371576414,09:27:00,09:27:00,1166830,6,,
10427736371576414,09:28:00,09:28:00,1166828,7,,
10427736371576414,09:30:00,09:30:00,1166826,8,,
10427736371576414,09:32:00,09:32:00,1166824,9,,
10527736311576414,11:30:00,11:30:00,1166840,1,,
10527736311576414,11:31:00,11:31:00,1166838,2,,
10527736311576414,11:33:00,11:33:00,6129304,3,,
10527736311576414,11:35:00,11:35:00,1166834,4,,
10527736311576414,11:38:00,11:38:00,1166832,5,,
10527736311576414,11:40:00,11:40:00,1166830,6,,
10527736311576414,11:41:00,11:41:00,1166828,7,,
10527736311576414,11:43:00,11:43:00,1166826,8,,
10527736311576414,11:45:00,11:45:00,1166824,9,,
10527736321576414,08:57:00,08:57:00,1166840,1,,
10527736321576414,08:58:00,08:58:00,1166838,2,,
10527736321576414,09:00:00,09:00:00,6129304,3,,
10527736321576414,09:02:00,09:02:00,1166834,4,,
10527736321576414,09:05:00,09:05:00,1166832,5,,
10527736321576414,09:06:00,09:06:00,1166830,6,,
10527736321576414,09:08:00,09:08:00,1166828,7,,
10527736321576414,09:09:00,09:09:00,1166826,8,,
10527736321576414,09:11:00,09:11:00,1166824,9,,
10527736331576414,09:19:00,09:19:00,1166840,1,,
10527736331576414,09:21:00,09:21:00,1166838,2,,
10527736331576414,09:22:00,09:22:00,6129304,3,,
10527736331576414,09:24:00,09:24:00,1166834,4,,
10527736331576414,09:27:00,09:27:00,1166832,5,,
10527736331576414,09:28:00,09:28:00,1166830,6,,
10527736331576414,09:30:00,09:30:00,1166828,7,,
10527736331576414,09:31:00,09:31:00,1166826,8,,
10527736331576414,09:33:00,09:33:00,1166824,9,,
10527736351576414,11:31:00,11:31:00,1166840,1,,
10527736351576414,11:33:00,11:33:00,1166838,2,,
10527736351576414,11:35:00,11:35:00,6129304,3,,
10527736351576414,11:37:00,11:37:00,1166834,4,,
10527736351576414,11:40:00,11:40:00,1166832,5,,
10527736351576414,11:41:00,11:41:00,1166830,6,,
10527736351576414,11:43:00,11:43:00,1166828,7,,
10527736351576414,11:45:00,11:45:00,1166826,8,,
10527736351576414,11:47:00,11:47:00,1166824,9,,
10527736361576414,08:57:00,08:57:00,1166840,1,,
10527736361576414,08:58:00,08:58:00,1166838,2,,
10527736361576414,09:00:00,09:00:00,6129304,3,,
10527736361576414,09:02:00,09:02:00,1166834,4,,
10527736361576414,09:05:00,09:05:00,1166832,5,,
10527736361576414,09:06:00,09:06:00,1166830,6,,
10527736361576414,09:08:00,09:08:00,1166828,7,,
10527736361576414,09:09:00,09:09:00,1166826,8,,
10527736361576414,09:11:00,09:11:00,1166824,9,,
10527736371576414,09:19:00,09:19:00,1166840,1,,
10527736371576414,09:21:00,09:21:00,1166838,2,,
10527736371576414,09:22:00,09:22:00,6129304,3,,
10527736371576414,09:24:00,09:24:00,1166834,4,,
10527736371576414,09:27:00,09:27:00,1166832,5,,
10527736371576414,09:28:00,09:28:00,1166830,6,,
10527736371576414,09:30:00,09:30:00,1166828,7,,
10527736371576414,09:31:00,09:31:00,1166826,8,,
10527736371576414,09:33:00,09:33:00,1166824,9,,
10627736311576414,11:33:00,11:33:00,1166840,1,,
10627736311576414,11:34:00,11:34:00,1166838,2,,
10627736311576414,11:36:00,11:36:00,6129304,3,,
10627736311576414,11:38:00,11:38:00,1166834,4,,
10627736311576414,11:41:00,11:41:00,1166832,5,,
10627736311576414,11:43:00,11:43:00,1166830,6,,
10627736311576414,11:44:00,11:44:00,1166828,7,,
10627736311576414,11:46:00,11:46:00,1166826,8,,
10627736311576414,11:48:00,11:48:00,1166824,9,,
10627736321576414,08:59:00,08:59:00,1166840,1,,
10627736321576414,09:00:00,09:00:00,1166838,2,,
10627736321576414,09:01:00,09:01:00,6129304,3,,
10627736321576414,09:03:00,09:03:00,1166834,4,,
10627736321576414,09:06:00,09:06:00,1166832,5,,
10627736321576414,09:08:00,09:08:00,1166830,6,,
10627736321576414,09:09:00,09:09:00,1166828,7,,
10627736321576414,09:11:00,09:11:00,1166826,8,,
10627736321576414,09:13:00,09:13:00,1166824,9,,
10627736331576414,09:21:00,09:21:00,1166840,1,,
10627736331576414,09:22:00,09:22:00,1166838,2,,
10627736331576414,09:24:00,09:24:00,6129304,3,,
10627736331576414,09:26:00,09:26:00,1166834,4,,
10627736331576414,09:29:00,09:29:00,1166832,5,,
10627736331576414,09:30:00,09:30:00,1166830,6,,
10627736331576414,09:31:00,09:31:00,1166828,7,,
10627736331576414,09:33:00,09:33:00,1166826,8,,
10627736331576414,09:35:00,09:35:00,1166824,9,,
10627736351576414,11:34:00,11:34:00,1166840,1,,
10627736351576414,11:36:00,11:36:00,1166838,2,,
10627736351576414,11:38:00,11:38:00,6129304,3,,
10627736351576414,11:40:00,11:40:00,1166834,4,,
10627736351576414,11:43:00,11:43:00,1166832,5,,
10627736351576414,11:44:00,11:44:00,1166830,6,,
10627736351576414,11:46:00,11:46:00,1166828,7,,
10627736351576414,11:48:00,11:48:00,1166826,8,,
10627736351576414,11:50:00,11:50:00,1166824,9,,
10627736361576414,08:59:00,08:59:00,1166840,1,,
10627736361576414,09:00:00,09:00:00,1166838,2,,
10627736361576414,09:01:00,09:01:00,6129304,3,,
10627736361576414,09:03:00,09:03:00,1166834,4,,
10627736361576414,09:06:00,09:06:00,1166832,5,,
10627736361576414,09:08:00,09:08:00,1166830,6,,
10627736361576414,09:09:00,09:09:00,1166828,7,,
10627736361576414,09:11:00,09:11:00,1166826,8,,
10627736361576414,09:13:00,09:13:00,1166824,9,,
10627736371576414,09:21:00,09:21:00,1166840,1,,
10627736371576414,09:22:00,09:22:00,1166838,2,,
10627736371576414,09:24:00,09:24:00,6129304,3,,
10627736371576414,09:26:00,09:26:00,1166834,4,,
10627736371576414,09:29:00,09:29:00,1166832,5,,
10627736371576414,09:30:00,09:30:00,1166830,6,,
10627736371576414,09:31:00,09:31:00,1166828,7,,
10627736371576414,09:33:00,09:33:00,1166826,8,,
10627736371576414,09:35:00,09:35:00,1166824,9,,
10727736311576414,11:36:00,11:36:00,1166840,1,,
10727736311576414,11:37:00,11:37:00,1166838,2,,
10727736311576414,11:39:00,11:39:00,6129304,3,,
10727736311576414,11:41:00,11:41:00,1166834,4,,
10727736311576414,11:44:00,11:44:00,1166832,5,,
10727736311576414,11:46:00,11:46:00,1166830,6,,
10727736311576414,11:47:00,11:47:00,1166828,7,,
10727736311576414,11:49:00,11:49:00,1166826,8,,
10727736311576414,11:51:00,11:51:00,1166824,9,,
10727736321576414,09:00:00,09:00:00,1166840,1,,
10727736321576414,09:02:00,09:02:00,1166838,2,,
10727736321576414,09:03:00,09:03:00,6129304,3,,
10727736321576414,09:05:00,09:05:00,1166834,4,,
10727736321576414,09:08:00,09:08:00,1166832,5,,
10727736321576414,09:09:00,09:09:00,1166830,6,,
10727736321576414,09:11:00,09:11:00,1166828,7,,
10727736321576414,09:12:00,09:12:00,1166826,8,,
10727736321576414,09:14:00,09:14:00,1166824,9,,
10727736331576414,09:22:00,09:22:00,1166840,1,,
10727736331576414,09:24:00,09:24:00,1166838,2,,
10727736331576414,09:25:00,09:25:00,6129304,3,,
10727736331576414,09:27:00,09:27:00,1166834,4,,
10727736331576414,09:30:00,09:30:00,1166832,5,,
10727736331576414,09:32:00,09:32:00,1166830,6,,
10727736331576414,09:33:00,09:33:00,1166828,7,,
10727736331576414,09:35:00,09:35:00,1166826,8,,
10727736331576414,09:37:00,09:37:00,1166824,9,,
10727736351576414,11:37:00,11:37:00,1166840,1,,
10727736351576414,11:39:00,11:39:00,1166838,2,,
10727736351576414,11:41:00,11:41:00,6129304,3,,
10727736351576414,11:43:00,11:43:00,1166834,4,,
10727736351576414,11:46:00,11:46:00,1166832,5,,
10727736351576414,11:47:00,11:47:00,1166830,6,,
10727736351576414,11:49:00,11:49:00,1166828,7,,
10727736351576414,11:51:00,11:51:00,1166826,8,,
10727736351576414,11:53:00,11:53:00,1166824,9,,
10727736361576414,09:00:00,09:00:00,1166840,1,,
10727736361576414,09:02:00,09:02:00,1166838,2,,
10727736361576414,09:03:00,09:03:00,6129304,3,,
10727736361576414,09:05:00,09:05:00,1166834,4,,
10727736361576414,09:08:00,09:08:00,1166832,5,,
10727736361576414,09:09:00,09:09:00,1166830,6,,
10727736361576414,09:11:00,09:11:00,1166828,7,,
10727736361576414,09:12:00,09:12:00,1166826,8,,
10727736361576414,09:14:00,09:14:00,1166824,9,,
10727736371576414,09:22:00,09:22:00,1166840,1,,
10727736371576414,09:24:00,09:24:00,1166838,2,,
10727736371576414,09:25:00,09:25:00,6129304,3,,
10727736371576414,09:27:00,09:27:00,1166834,4,,
10727736371576414,09:30:00,09:30:00,1166832,5,,
10727736371576414,09:32:00,09:32:00,1166830,6,,
10727736371576414,09:33:00,09:33:00,1166828,7,,
10727736371576414,09:35:00,09:35:00,1166826,8,,
10727736371576414,09:37:00,09:37:00,1166824,9,,
10827736311576414,11:39:00,11:39:00,1166840,1,,
10827736311576414,11:40:00,11:40:00,1166838,2,,
10827736311576414,11:42:00,11:42:00,6129304,3,,
10827736311576414,11:44:00,11:44:00,1166834,4,,
10827736311576414,11:47:00,11:47:00,1166832,5,,
10827736311576414,11:49:00,11:49:00,1166830,6,,
10827736311576414,11:50:00,11:50:00,1166828,7,,
10827736311576414,11:52:00,11:52:00,1166826,8,,
10827736311576414,11:54:00,11:54:00,1166824,9,,
10827736321576414,09:02:00,09:02:00,1166840,1,,
10827736321576414,09:03:00,09:03:00,1166838,2,,
10827736321576414,09:05:00,09:05:00,6129304,3,,
10827736321576414,09:06:00,09:06:00,1166834,4,,
10827736321576414,09:09:00,09:09:00,1166832,5,,
10827736321576414,09:11:00,09:11:00,1166830,6,,
10827736321576414,09:12:00,09:12:00,1166828,7,,
10827736321576414,09:14:00,09:14:00,1166826,8,,
10827736321576414,09:16:00,09:16:00,1166824,9,,
10827736331576414,09:24:00,09:24:00,1166840,1,,
10827736331576414,09:26:00,09:26:00,1166838,2,,
10827736331576414,09:27:00,09:27:00,6129304,3,,
10827736331576414,09:29:00,09:29:00,1166834,4,,
10827736331576414,09:32:00,09:32:00,1166832,5,,
10827736331576414,09:33:00,09:33:00,1166830,6,,
10827736331576414,09:35:00,09:35:00,1166828,7,,
10827736331576414,09:36:00,09:36:00,1166826,8,,
10827736331576414,09:39:00,09:39:00,1166824,9,,
10827736351576414,11:40:00,11:40:00,1166840,1,,
10827736351576414,11:42:00,11:42:00,1166838,2,,
10827736351576414,11:44:00,11:44:00,6129304,3,,
